Energy,βiso,Difference,βzz,βxx,βyy
270.2,0.00018800397272570392,-3.3014703476780924e-06,0.00018107566113674962,0.00019120084290769908,0.00019120084290769908
270.22,0.00018803471438454852,-3.153943329091569e-06,0.0001814159961115771,0.00019108873163221714,0.00019108873163221714
270.24,0.00018810066692387343,-3.0143016862668082e-06,0.00018177499408532908,0.00019101946678137972,0.00019101946678137972
270.26,0.0001881751087242026,-3.2969043882697647e-06,0.00018125637904456505,0.00019136755760963974,0.00019136755760963974
270.28,0.00018824275456283968,-3.6084967863454076e-06,0.00018067013161890676,0.00019173692369454373,0.00019173692369454373
270.3,0.00018828169990623404,-3.977763463258307e-06,0.00017993415114815,0.00019213343627444456,0.00019213343627444456
270.32,0.00018827596173947222,-4.323671084142893e-06,0.00017920250739202924,0.00019246264637087356,0.00019246264637087356
270.34,0.00018824060545647432,-4.496118594973195e-06,0.00017880526081108815,0.0001925942739609007,0.0001925942739609007
270.36,0.0001881968615311464,-4.440289036892677e-06,0.00017887867819073075,0.0001924964693199807,0.0001924964693199807
270.38,0.0001881516201942405,-4.3835015429144385e-06,0.00017895260843836256,0.00019239623968177538,0.00019239623968177538
270.4,0.00018810444803437823,-4.322838781670438e-06,0.00017903274031805963,0.00019229032673306586,0.00019229032673306586
270.42,0.00018805436159405813,-4.256327305242103e-06,0.00017912223175801974,0.00019217583609299163,0.00019217583609299163
270.44,0.0001880024188507068,-4.1830636019880176e-06,0.00017922403680303245,0.0001920529508532098,0.0001920529508532098
270.46,0.000187951351346076,-4.102798626666923e-06,0.00017934140962956965,0.00019192416140070717,0.00019192416140070717
270.48,0.0001879124497343294,-4.015498193786552e-06,0.00017948571263187366,0.00019180072528725083,0.00019180072528725083
270.5,0.00018791781400557658,-3.9215753893635205e-06,0.0001796881789170186,0.0001917151425012026,0.0001917151425012026
270.52,0.00018799109213711175,-3.71978719334294e-06,0.00018018492033908032,0.00019159302567261325,0.00019159302567261325
270.54,0.00018810870353150623,-3.528140362731691e-06,0.00018070471282786025,0.00019152506216439324,0.00019152506216439324
270.56,0.00018823753214349058,-3.3792058879772842e-06,0.00018114608837765413,0.0001915096749781808,0.0001915096749781808
270.58,0.00018835854355697752,-3.276713581249766e-06,0.00018148218536262844,0.00019153144133878046,0.00019153144133878046
270.6,0.0001884464018412022,-3.223607895166476e-06,0.0001816814887611759,0.00019156787647923724,0.00019156787647923724
270.62,0.0001884836327885735,-3.2172711439196496e-06,0.00018173201771897173,0.00019159897144203854,0.00019159897144203854
270.64,0.00018848790800646956,-3.2454670204446088e-06,0.00018167712238632022,0.00019163054920923092,0.00019163054920923092
270.66,0.00018848138282356167,-3.2869114862081132e-06,0.0001815836237818127,0.00019166415541108656,0.00019166415541108656
270.68,0.0001884583205392409,-3.31656025539555e-06,0.0001814983419742107,0.0001916698025368669,0.0001916698025368669
270.7,0.0001883777939070142,-3.3129709592545593e-06,0.00018142534767134972,0.00019158580032782168,0.00019158580032782168
270.72,0.0001882070035717182,-3.2639394221429303e-06,0.00018135745263148887,0.00019136753191686167,0.00019136753191686167
270.74,0.00018797571962479072,-3.1675588759145897e-06,0.00018132842840070672,0.00019104292103922936,0.00019104292103922936
270.76,0.00018772803974988537,-2.8702060912254546e-06,0.00018170475920201975,0.00019050730937915004,0.00019050730937915004
270.78,0.0001874853620009391,-2.382244892122882e-06,0.00018248609405190845,0.00018979213045857316,0.00018979213045857316
270.8,0.00018726744188038544,-1.9561106876795014e-06,0.00018316243928472115,0.00018916157730235664,0.00018916157730235664
270.82,0.00018708667950245944,-1.6131314193913131e-06,0.00018370143719206422,0.00018864870223512414,0.00018864870223512414
270.84,0.00018692968269044013,-1.6601451797169178e-06,0.00018344577949680138,0.00018853722965100957,0.00018853722965100957
270.86,0.00018678051781588901,-1.7678442137210614e-06,0.00018307060245590295,0.00018849235159238567,0.00018849235159238567
