energy,os,wid,mu_x,mu_y,mu_z,theta,sym,xx,yy,zz,xy,xz,yz,atom,mo,cluster
304.88947,0.00029,2.8734567,0.70704603,0.70704603,0.013105657,89.249077,1,0.00014518149,0.00014518149,4.9880793e-08,0,0,0,3,389,16,1
304.94553,0.000139,2.8698053,0.10527254,0.10527254,0.9888556,8.5618992,1,1.5385757e-06,1.5385757e-06,0.00013575456,0,0,0,2,386,16,1
304.95236,0.00023999999,2.8912435,0.70671457,0.70671457,0.033300873,88.091644,1,0.00011967363,0.00011967363,2.6571837e-07,0,0,0,4,389,16,1
305.03183,0.00014400001,2.8840702,0.70710641,0.70710641,0.0010477966,89.939964,1,7.1842718e-05,7.1842718e-05,1.5774922e-10,0,0,0,2,387,16,1
305.09094,0.00048700001,2.8938391,0.010189293,0.010189293,0.99989617,0.8256681,1,5.0522342e-08,5.0522342e-08,0.00048652512,0,0,0,2,388,16,1
305.10394,0.000223,2.916034,0.70708054,0.70708054,0.008618704,89.50618,1,0.00011147995,0.00011147995,1.6563147e-08,0,0,0,4,390,16,1
305.14877,0.001268,2.7899628,0.70710677,0.70710677,5.6347941e-05,89.996773,1,0.00063418504,0.00063418504,4.02719e-12,0,0,0,1,376,16,1
305.22198,0.00032299999,2.9279284,0.7070725,0.7070725,0.0098502301,89.435616,1,0.00016134365,0.00016134365,3.1312435e-08,0,0,0,3,390,16,1
305.24847,4.7000001e-05,2.9322698,0.12269806,0.12269806,0.98483014,9.99261,1,7.0925358e-07,7.0925358e-07,4.5692905e-05,0,0,0,3,391,16,1
305.33234,7.8999998e-05,2.953383,0.70710081,0.70710081,0.0041061798,89.764732,1,3.9314124e-05,3.9314124e-05,1.3257506e-09,0,0,0,4,391,16,1
305.38306,0.000185,2.9616737,0.70709825,0.70709825,0.0049137971,89.71846,1,9.2587172e-05,9.2587172e-05,4.4712158e-09,0,0,0,4,392,17,1
305.40884,0.000398,2.9463866,0.70710611,0.70710611,0.001354138,89.922417,1,0.00019901925,0.00019901925,7.2988049e-10,0,0,0,2,389,17,1
305.47687,0.00022099999,2.9696872,0.70709735,0.70709735,0.0051618805,89.704247,1,0.00011057759,0.00011057759,5.8928391e-09,0,0,0,3,392,17,1
305.47983,0.00031500001,2.9581227,0.70703018,0.70703018,0.014718302,89.15667,1,0.00015758246,0.00015758246,6.8288472e-08,0,0,0,2,390,17,1
305.55698,0.00148,2.8610735,0.70683825,0.70683825,0.027555598,88.420982,1,0.00073936913,0.00073936913,1.1236754e-06,0,0,0,1,377,17,1
305.61157,0.000588,2.9917545,0.70710677,0.70710677,0,90,1,0.0002940713,0.0002940713,0,0,0,0,3,393,17,1
305.62195,8.9000001e-05,3.0007398,0.70707035,0.70707035,0.010147509,89.418579,1,4.4721277e-05,4.4721277e-05,9.2110231e-09,0,0,0,4,393,17,1
305.63193,0.000634,2.983264,0.70709419,0.70709419,0.0059726248,89.657791,1,0.00031678882,0.00031678882,2.2601942e-08,0,0,0,2,391,17,1
305.67609,0.00339,2.8818214,0.7070753,0.7070753,0.0094403438,89.459099,1,0.0016948293,0.0016948293,3.0211362e-07,0,0,0,1,378,17,1
305.72214,4.9999999e-05,3.0171249,0.70710653,0.70710653,0.00084179448,89.951767,1,2.5114476e-05,2.5114476e-05,3.5593164e-11,0,0,0,4,394,17,1
305.74945,0.00039500001,3.0026863,0.70705336,0.70705336,0.012291006,89.295761,1,0.00019727464,0.00019727464,5.96131e-08,0,0,0,2,392,17,1
305.80978,7.4000003e-05,2.9051127,0.10566762,0.10566762,0.98877132,8.5942745,1,8.2095426e-07,8.2095426e-07,7.1883107e-05,0,0,0,1,379,17,1
305.86847,0.00063099997,2.9153385,0.7067669,0.7067669,0.031002633,88.223396,1,0.00031529818,0.00031529818,6.0668924e-07,0,0,0,1,380,17,1
305.89685,0.000317,3.0270507,0.70710671,0.70710671,0.00044417108,89.974548,1,0.00015865364,0.00015865364,6.2600911e-11,0,0,0,2,393,17,1
305.98349,0.00094400003,3.052681,0.70710677,0.70710677,5.4646134e-06,89.999687,1,0.00047186637,0.00047186637,2.8181743e-14,0,0,0,3,395,17,1
306.02176,0.000478,3.066117,0.70710623,0.70710623,0.0012735635,89.927032,1,0.00023921006,0.00023921006,7.7598145e-10,0,0,0,4,395,17,1
306.04507,0.006389,2.9461033,0.014553796,0.014553796,0.99978817,1.1793537,1,1.3532577e-06,1.3532577e-06,0.0063862205,0,0,0,1,381,17,1
306.07077,0.001986,2.9505804,0.15003592,0.15003592,0.97723001,12.250296,1,4.4716729e-05,4.4716729e-05,0.0018970253,0,0,0,1,382,17,1
306.19513,0.00031800001,3.0763586,0.7070924,0.7070924,0.0063738408,89.634804,1,0.00015899859,0.00015899859,1.2919431e-08,0,0,0,2,394,17,1
306.32639,8.6e-05,2.9951074,0.70587933,0.70587933,0.058896054,86.62355,1,4.2895008e-05,4.2895008e-05,2.9861954e-07,0,0,0,1,383,17,1
306.33975,5.1999999e-05,3.1181178,0.70710677,0.70710677,0.00012877719,89.992622,1,2.5890697e-05,2.5890697e-05,8.5871994e-13,0,0,0,4,396,17,1
306.35406,0.001515,3.1133943,0.7070899,0.7070899,0.0069077718,89.60421,1,0.00075738155,0.00075738155,7.2283868e-08,0,0,0,3,396,17,1
306.36957,0.00026199999,3.0026331,0.7065239,0.7065239,0.040595207,87.673424,1,0.00013059175,0.00013059175,4.3113329e-07,0,0,0,1,384,17,1
306.45425,0.00019599999,3.1368415,0.70709658,0.70709658,0.0053654234,89.692581,1,9.7799151e-05,9.7799151e-05,5.631001e-09,0,0,0,4,397,17,1
306.45563,0.0026440001,3.1194179,0.70710677,0.70710677,0.00012647545,89.992752,1,0.0013220139,0.0013220139,4.229397e-11,0,0,0,2,395,17,1
306.48065,0.001668,3.1411586,0.70710433,0.70710433,0.0026507769,89.848122,1,0.00083391019,0.00083391019,1.1719219e-08,0,0,0,4,398,17,1
306.52069,0.001593,3.1406875,0.70710188,0.70710188,0.0037174521,89.787003,1,0.00079674658,0.00079674658,2.2021503e-08,0,0,0,3,397,17,1
306.53018,0.00019399999,3.1422439,0.70707762,0.70707762,0.0090824617,89.479607,1,9.6991811e-05,9.6991811e-05,1.6003245e-08,0,0,0,3,398,17,1
306.54315,0.000374,3.1513789,0.70710659,0.70710659,0.00076890422,89.955948,1,0.0001868104,0.0001868104,2.2088986e-10,0,0,0,4,399,17,1
306.59125,5.9000002e-05,3.1592443,0.70710677,0.70710677,2.8950778e-06,89.999832,1,2.9503799e-05,2.9503799e-05,4.9457073e-16,0,0,0,4,400,17,1
306.59967,0.000634,3.1536295,0.70710486,0.70710486,0.0023332618,89.86631,1,0.00031712814,0.00031712814,3.4529797e-09,0,0,0,3,399,17,1
306.67068,0.000124,3.0550864,0.7071017,0.7071017,0.0037946471,89.782585,1,6.2232859e-05,6.2232859e-05,1.7922509e-09,0,0,0,1,386,17,1
306.67276,0.00078100001,3.1725717,0.70709527,0.70709527,0.0057104407,89.672813,1,0.00039058112,0.00039058112,2.5473854e-08,0,0,0,4,401,17,1
306.70819,0.00018,3.1714046,0.70710582,0.70710582,0.0016407165,89.905991,1,8.9791931e-05,8.9791931e-05,4.8343213e-10,0,0,0,3,400,17,1
306.77914,0.000478,3.1728909,0.70710546,0.70710546,0.0019488328,89.888344,1,0.00023887889,0.00023887889,1.8145067e-09,0,0,0,2,397,17,1
306.79947,0.00050999998,3.0775242,0.70710677,0.70710677,0.00029697278,89.982986,1,0.00025482848,0.00025482848,4.4948101e-11,0,0,0,1,387,17,1
306.85977,0.000272,3.1962404,0.70710617,0.70710617,0.0013314893,89.923714,1,0.00013597902,0.00013597902,4.8214538e-10,0,0,0,3,401,17,1
306.88364,0.000182,3.1901643,0.7071057,0.7071057,0.0017608193,89.899109,1,9.0944333e-05,9.0944333e-05,5.6394484e-10,0,0,0,2,398,17,1
306.90286,5.7000001e-05,3.2101986,0.70706344,0.70706344,0.011068693,89.365799,1,2.8726259e-05,2.8726259e-05,7.0397146e-09,0,0,0,4,402,17,1
306.93384,0.000119,3.1984622,0.70710456,0.70710456,0.0025193654,89.855652,1,5.9270857e-05,5.9270857e-05,7.5241291e-10,0,0,0,2,399,17,1
306.95917,0.00082100002,3.1053448,0.7060948,0.7060948,0.053481504,86.934273,1,0.00040946889,0.00040946889,2.3491032e-06,0,0,0,1,388,17,1
307.03143,0.00026900001,3.2145951,0.70710653,0.70710653,0.00086964061,89.950172,1,0.00013474665,0.00013474665,2.0381116e-10,0,0,0,2,400,17,1
307.04678,7.6999997e-05,3.2268755,0.70631599,0.70631599,0.047280565,87.290016,1,3.863953e-05,3.863953e-05,1.7314069e-07,0,0,0,3,402,17,1
307.09738,0.000462,3.12942,0.70708156,0.70708156,0.0084454371,89.516106,1,0.00023083901,0.00023083901,3.293172e-08,0,0,0,1,389,17,1
307.10596,0.00057799998,3.2434106,0.707075,0.707075,0.0094767297,89.457016,1,0.00028873881,0.00028873881,5.1867008e-08,0,0,0,4,403,17,1
307.18674,0.000283,3.2402654,0.70710486,0.70710486,0.0023459427,89.865585,1,0.00014160674,0.00014160674,1.558659e-09,0,0,0,2,401,17,1
307.24908,0.001575,3.2600174,0.70710391,0.70710391,0.0028574439,89.836281,1,0.00078769459,0.00078769459,1.2863134e-08,0,0,0,3,403,17,1
307.29486,0.00025700001,3.1638258,0.70710522,0.70710522,0.0021081739,89.879211,1,0.00012870021,0.00012870021,1.1439949e-09,0,0,0,1,390,17,1
307.35876,0.001518,3.1749575,0.70710129,0.70710129,0.0039361343,89.774475,1,0.00075887667,0.00075887667,2.3515151e-08,0,0,0,1,391,17,1
307.37125,0.00034100001,3.2707624,0.70709556,0.70709556,0.0056383619,89.676941,1,0.00017052222,0.00017052222,1.084253e-08,0,0,0,2,402,17,1
307.49225,9.6999996e-05,3.3065801,0.70709598,0.70709598,0.0055207247,89.683685,1,4.8414062e-05,4.8414062e-05,2.9512566e-09,0,0,0,4,404,17,1
307.63287,0.00025300001,3.2227073,0.34794664,0.34794664,0.87055516,29.476784,1,3.0574283e-05,3.0574283e-05,0.00019139187,0,0,0,1,392,17,1
307.65268,0.00012300001,3.3261371,0.70710367,0.70710367,0.0029767321,89.829445,1,6.1715269e-05,6.1715269e-05,1.0937194e-09,0,0,0,3,404,17,1
307.65338,0.000619,3.2262785,0.70674253,0.70674253,0.032093454,88.160866,1,0.00030929878,0.00030929878,6.3780618e-07,0,0,0,1,393,17,1
307.66205,6.1999999e-05,3.3188303,0.70710677,0.70710677,6.2619554e-05,89.996414,1,3.0886647e-05,3.0886647e-05,2.4222597e-13,0,0,0,2,403,17,1
307.72858,0.000145,3.2393787,0.69117242,0.69117242,0.21109562,77.813431,1,6.9352471e-05,6.9352471e-05,6.4691549e-06,0,0,0,1,394,17,1
307.78564,0.000228,3.3545582,0.70710522,0.70710522,0.0020976523,89.879814,1,0.00011391213,0.00011391213,1.0024643e-09,0,0,0,4,405,17,1
307.78568,4.8000002e-05,3.3479257,0.70710671,0.70710671,0.00035386067,89.979729,1,2.42362e-05,2.42362e-05,6.0695871e-12,0,0,0,3,405,17,1
307.90399,0.00043399999,3.3673062,0.70710677,0.70710677,0.00020901901,89.988022,1,0.00021711424,0.00021711424,1.8970986e-11,0,0,0,3,406,17,1
307.95395,0.000271,3.3820796,0.70709485,0.70709485,0.005804488,89.667427,1,0.00013534859,0.00013534859,9.120658e-09,0,0,0,4,406,17,1
307.95627,0.00028499999,3.2790453,0.70710248,0.70710248,0.003489498,89.800064,1,0.00014238102,0.00014238102,3.4674745e-09,0,0,0,1,395,17,1
308.16315,0.000165,3.4162889,0.70710516,0.70710516,0.0021569373,89.876419,1,8.2526138e-05,8.2526138e-05,7.6788914e-10,0,0,0,4,407,17,1
308.16483,0.00042500001,3.4019408,0.7071051,0.7071051,0.0021859093,89.874756,1,0.00021251525,0.00021251525,2.0308901e-09,0,0,0,2,404,17,1
308.21606,0.00017699999,3.4184358,0.70710576,0.70710576,0.0016917087,89.903069,1,8.8572073e-05,8.8572073e-05,5.0696647e-10,0,0,0,3,407,17,1
308.22708,0.000193,3.3262203,0.70693511,0.70693511,0.02203274,88.737518,1,9.6577503e-05,9.6577503e-05,9.3811032e-08,0,0,0,1,397,17,1
308.31738,0.00030799999,3.3419511,0.70707607,0.70707607,0.0093163643,89.466202,1,0.000153842,0.000153842,2.6707646e-08,0,0,0,1,398,17,1
308.41977,0.00067799998,3.3597898,0.70710623,0.70710623,0.0012342245,89.929283,1,0.00033903721,0.00033903721,1.0329192e-09,0,0,0,1,399,17,1
308.47903,0.0013680001,3.4538767,0.70710677,0.70710677,0.00032063201,89.981628,1,0.00068374543,0.00068374543,1.4058477e-10,0,0,0,2,405,17,1
308.51407,0.00041099999,3.3762174,0.7071026,0.7071026,0.003432984,89.803307,1,0.00020557865,0.00020557865,4.8457016e-09,0,0,0,1,400,17,1
308.51636,5.4e-05,3.474046,0.70708531,0.70708531,0.0077963048,89.553299,1,2.7158891e-05,2.7158891e-05,3.301764e-09,0,0,0,4,408,17,1
308.53268,0.00014400001,3.4703026,0.70710599,0.70710599,0.0014893613,89.914665,1,7.1781018e-05,7.1781018e-05,3.184496e-10,0,0,0,3,408,17,1
308.66675,8.1999999e-05,3.4849026,0.70710653,0.70710653,0.00088695093,89.949181,1,4.0772087e-05,4.0772087e-05,6.414938e-11,0,0,0,2,406,17,1
308.75818,5.9000002e-05,3.5072451,0.70704371,0.70704371,0.013354306,89.234833,1,2.9614448e-05,2.9614448e-05,1.0564617e-08,0,0,0,3,409,17,1
308.77896,0.000227,3.5169876,0.70710361,0.70710361,0.0029914116,89.828606,1,0.00011346792,0.00011346792,2.0307636e-09,0,0,0,4,410,17,1
308.80875,0.00042999999,3.5218606,0.70710576,0.70710576,0.001693762,89.902954,1,0.00021485426,0.00021485426,1.2327641e-09,0,0,0,4,411,17,1
308.87604,4.8000002e-05,3.5194991,0.70710206,0.70710206,0.0036510974,89.79081,1,2.3820508e-05,2.3820508e-05,6.3508765e-10,0,0,0,2,407,17,1
308.88507,0.001037,3.4408476,0.70710671,0.70710671,0.00042348396,89.975739,1,0.00051844446,0.00051844446,1.8595431e-10,0,0,0,1,401,17,1
308.92645,0.00073799997,3.5411074,0.70710433,0.70710433,0.0026261185,89.849533,1,0.00036890534,0.00036890534,5.0883457e-09,0,0,0,4,412,17,1
308.93375,0.00081599999,3.5290365,0.7070989,0.7070989,0.0047135893,89.729927,1,0.00040809775,0.00040809775,1.8134571e-08,0,0,0,2,408,17,1
308.98428,0.001358,3.5442858,0.70710671,0.70710671,0.0003765554,89.978424,1,0.00067912141,0.00067912141,1.9259069e-10,0,0,0,3,412,17,1
308.99857,0.000321,3.5528975,0.70710534,0.70710534,0.0020167518,89.884445,1,0.00016035892,0.00016035892,1.3044572e-09,0,0,0,4,413,17,1
309.01617,0.00072800001,3.4636862,0.70710677,0.70710677,7.034521e-05,89.995972,1,0.00036422949,0.00036422949,3.6047415e-12,0,0,0,1,402,17,1
309.06485,0.00048799999,3.5507069,0.70706397,0.70706397,0.011004894,89.369453,1,0.00024421207,0.00024421207,5.9159092e-08,0,0,0,2,409,17,1
309.10529,0.00044500001,3.5641086,0.70706737,0.70706737,0.010555358,89.39521,1,0.00022235807,0.00022235807,4.9553822e-08,0,0,0,3,413,17,1
309.18454,0.00037299999,3.5704927,0.70710528,0.70710528,0.0020620415,89.881851,1,0.00018639849,0.00018639849,1.5851451e-09,0,0,0,2,411,17,1
309.22754,0.000795,3.5776002,0.70710576,0.70710576,0.0017001347,89.902588,1,0.00039736577,0.00039736577,2.2971447e-09,0,0,0,2,412,17,1
309.25314,0.00063700002,3.5945311,0.70710677,0.70710677,0.00026004459,89.9851,1,0.00031844058,0.00031844058,4.3067942e-11,0,0,0,4,415,17,1
309.40057,0.000222,3.6124861,0.70710665,0.70710665,0.00060967181,89.965065,1,0.00011088084,0.00011088084,8.2428786e-11,0,0,0,3,415,17,1
309.44595,0.00039900001,3.6260586,0.70710659,0.70710659,0.00075450313,89.956772,1,0.00019926249,0.00019926249,2.2687043e-10,0,0,0,4,416,17,1
309.48376,0.002966,3.6261163,0.70710522,0.70710522,0.0020850599,89.880531,1,0.0014830509,0.0014830509,1.2895109e-08,0,0,0,3,416,17,1
309.53949,0.00052300002,3.554848,0.70710677,0.70710677,6.6729272e-06,89.999619,1,0.00026172932,0.00026172932,2.3308546e-14,0,0,0,1,403,17,1
309.56616,0.001661,3.6457143,0.70710677,0.70710677,0.00023425855,89.98658,1,0.00083075673,0.00083075673,9.1178988e-11,0,0,0,4,417,17,1
309.60825,0.000233,3.6405282,0.70710474,0.70710474,0.0023866065,89.863258,1,0.00011659459,0.00011659459,1.3282279e-09,0,0,0,2,413,17,1
309.65988,5.1999999e-05,3.6549659,0.7065739,0.7065739,0.038814839,87.775513,1,2.5719197e-05,2.5719197e-05,7.7613585e-08,0,0,0,3,417,17,1
309.72592,0.001212,3.6599836,0.7070998,0.7070998,0.0044509508,89.74498,1,0.00060583116,0.00060583116,2.4004674e-08,0,0,0,2,414,17,1
309.77634,0.000512,3.6800871,0.70710677,0.70710677,1.8946929e-07,89.999992,1,0.0002562287,0.0002562287,1.8396508e-17,0,0,0,4,418,17,1
309.82916,0.000356,3.6053154,0.70710653,0.70710653,0.00082603557,89.952675,1,0.00017792925,0.00017792925,2.428148e-10,0,0,0,1,404,17,1
309.83096,0.000137,3.6829963,0.70710659,0.70710659,0.00068008783,89.961037,1,6.8634072e-05,6.8634072e-05,6.3489221e-11,0,0,0,3,418,17,1
309.83154,0.000172,3.6774387,0.70690405,0.70690405,0.023945209,88.627907,1,8.6022708e-05,8.6022708e-05,9.8702778e-08,0,0,0,2,415,17,1
309.91547,0.000187,3.6968393,0.70710671,0.70710671,0.00051087973,89.970726,1,9.3355935e-05,9.3355935e-05,4.8731453e-11,0,0,0,3,419,17,1
309.94504,0.00073099998,3.6961999,0.70710605,0.70710605,0.0014477007,89.917053,1,0.00036559618,0.00036559618,1.5324632e-09,0,0,0,2,416,17,1
309.97055,0.001082,3.7118437,0.70710677,0.70710677,5.6112636e-05,89.996788,1,0.00054104504,0.00054104504,3.407099e-12,0,0,0,4,420,17,1
310.02615,0.000321,3.7209356,0.70710373,0.70710373,0.0029356761,89.831795,1,0.00016034767,0.00016034767,2.7638387e-09,0,0,0,4,421,17,1
310.05585,0.0034429999,3.7257924,0.70710355,0.70710355,0.003030726,89.826355,1,0.0017213661,0.0017213661,3.1622818e-08,0,0,0,4,422,17,1
310.12265,0.00028599999,3.7255564,0.70710677,0.70710677,7.3000243e-05,89.995819,1,0.0001432187,0.0001432187,1.526435e-12,0,0,0,2,417,17,1
310.16724,8.9000001e-05,3.7329285,0.70700955,0.70700955,0.01658123,89.049919,1,4.436676e-05,4.436676e-05,2.440285e-08,0,0,0,2,418,17,1
310.21906,0.00030399999,3.7524796,0.70710051,0.70710051,0.0042145108,89.758522,1,0.00015210765,0.00015210765,5.4035989e-09,0,0,0,4,423,17,1
310.22409,0.00040799999,3.6741092,0.7071026,0.7071026,0.0034364061,89.803108,1,0.00020423126,0.00020423126,4.8235447e-09,0,0,0,1,405,17,1
310.34134,0.00025000001,3.7617064,0.70710677,0.70710677,4.9881677e-05,89.997139,1,0.00012523713,0.00012523713,6.2322538e-13,0,0,0,2,419,18,1
310.35504,0.001121,3.7639709,0.70710301,0.70710301,0.0032722955,89.812508,1,0.00056067359,0.00056067359,1.2007423e-08,0,0,0,2,420,18,1
310.40317,0.00056999997,3.7053096,0.70710677,0.70710677,0.00012441909,89.992874,1,0.00028506631,0.00028506631,8.8257171e-12,0,0,0,1,407,18,1
310.41888,5.3e-05,3.7793088,0.70672512,0.70672512,0.03285056,88.117462,1,2.6622427e-05,2.6622427e-05,5.7521753e-08,0,0,0,3,422,18,1
310.47668,0.000222,3.7887778,0.70710677,0.70710677,0.00015251014,89.991264,1,0.00011116144,0.00011116144,5.171084e-12,0,0,0,3,423,18,1
310.54922,0.000189,3.7960713,0.70710576,0.70710576,0.00169699,89.902771,1,9.4381474e-05,9.4381474e-05,5.4359639e-10,0,0,0,2,421,18,1
310.64365,0.001004,3.8219123,0.70702797,0.70702797,0.014927384,89.144691,1,0.00050192297,0.00050192297,2.2373365e-07,0,0,0,4,425,18,1
310.66116,7.6999997e-05,3.7502546,0.70710677,0.70710677,6.1739229e-05,89.99646,1,3.8643811e-05,3.8643811e-05,2.9459979e-13,0,0,0,1,409,18,1
310.70877,0.000134,3.8268015,0.70648205,0.70648205,0.042025458,87.591408,1,6.6827757e-05,6.6827757e-05,2.3647188e-07,0,0,0,3,424,18,1
310.72745,0.00076299999,3.825527,0.70710605,0.70710605,0.0014176645,89.918777,1,0.00038148073,0.00038148073,1.5333821e-09,0,0,0,2,422,18,1
310.85397,8.5e-05,3.8505888,0.70698434,0.70698434,0.018610071,88.933662,1,4.2299795e-05,4.2299795e-05,2.9309932e-08,0,0,0,3,425,18,1
310.89639,0.0012619999,3.8575349,0.7071026,0.7071026,0.0034466265,89.802521,1,0.00063077779,0.00063077779,1.4986494e-08,0,0,0,3,426,18,1
310.93063,9.9999997e-05,3.8591149,0.70710671,0.70710671,0.00038834815,89.977753,1,5.020199e-05,5.020199e-05,1.5142358e-11,0,0,0,2,423,18,1
310.98782,0.00060799997,3.8685699,0.70710367,0.70710367,0.0029578786,89.830528,1,0.00030388564,0.00030388564,5.3174656e-09,0,0,0,2,424,18,1
311.01477,0.000106,3.8118539,0.70697308,0.70697308,0.01944476,88.885826,1,5.290952e-05,5.290952e-05,4.0025171e-08,0,0,0,1,411,18,1
311.04114,5.0999999e-05,3.8773801,0.70706064,0.70706064,0.011426298,89.345306,1,2.5271684e-05,2.5271684e-05,6.5998185e-09,0,0,0,2,425,18,1
311.05496,0.00033000001,3.818857,0.70710671,0.70710671,0.00052134565,89.970131,1,0.00016500849,0.00016500849,8.9699054e-11,0,0,0,1,412,18,1
311.07156,0.0010620001,3.8918846,0.70710671,0.70710671,0.00039181969,89.977547,1,0.00053116877,0.00053116877,1.6309293e-10,0,0,0,4,428,18,1
311.12872,0.00056199997,3.89186,0.70707595,0.70707595,0.0093408208,89.464806,1,0.00028114603,0.00028114603,4.9064795e-08,0,0,0,2,426,18,1
311.20157,0.000409,3.8443954,0.70710611,0.70710611,0.0013661396,89.921722,1,0.00020460175,0.00020460175,7.637132e-10,0,0,0,1,413,18,1
311.22278,0.00097300002,3.9110074,0.70710421,0.70710421,0.0026894831,89.845901,1,0.00048661092,0.00048661092,7.0396751e-09,0,0,0,3,427,18,1
311.27283,0.00056800002,3.915679,0.70701861,0.70701861,0.015790651,89.095222,1,0.00028415374,0.00028415374,1.4173979e-07,0,0,0,2,427,18,1
311.29407,0.00072700001,3.922688,0.70710313,0.70710313,0.0032162995,89.81572,1,0.0003636014,0.0003636014,7.5226883e-09,0,0,0,3,428,18,1
311.34277,0.000178,3.8689933,0.70710433,0.70710433,0.0026380902,89.848846,1,8.9078414e-05,8.9078414e-05,1.2398945e-09,0,0,0,1,414,18,1
311.35385,0.001214,3.9380474,0.70706666,0.70706666,0.010652316,89.389656,1,0.00060684449,0.00060684449,1.3773514e-07,0,0,0,4,429,18,1
311.38824,4.4e-05,3.9347541,0.704974,0.704974,0.077610381,85.548775,1,2.193474e-05,2.193474e-05,2.658434e-07,0,0,0,2,428,18,1
311.42938,0.0030429999,3.9448535,0.70710677,0.70710677,0.00020875402,89.988037,1,0.001521297,0.001521297,1.325909e-10,0,0,0,3,429,18,1
311.43744,0.001114,3.9517181,0.70708233,0.70708233,0.0083206873,89.523254,1,0.00055718544,0.00055718544,7.7157516e-08,0,0,0,4,430,18,1
311.46515,0.00030799999,3.9474654,0.70710677,0.70710677,2.0287716e-05,89.99884,1,0.00015397785,0.00015397785,1.2675191e-13,0,0,0,2,429,18,1
311.49915,0.00125,3.9618077,0.70703197,0.70703197,0.014545777,89.166557,1,0.00062471442,0.00062471442,2.6440964e-07,0,0,0,4,431,18,1
311.54257,5.9999998e-05,3.9037995,0.70593363,0.70593363,0.057579555,86.699112,1,2.9839142e-05,2.9839142e-05,1.9851585e-07,0,0,0,1,416,18,1
311.55069,0.000184,3.9647255,0.66242969,0.66242969,0.34981972,69.523712,1,8.0637335e-05,8.0637335e-05,2.2487706e-05,0,0,0,3,430,18,1
311.59036,0.000147,3.9712293,0.7070421,0.7070421,0.013523908,89.225113,1,7.3469811e-05,7.3469811e-05,2.6879601e-08,0,0,0,3,431,18,1
311.66098,0.00033400001,3.9827952,0.70215446,0.70215446,0.11814507,83.214935,1,0.00016487227,0.00016487227,4.6678138e-06,0,0,0,3,432,18,1
311.68167,0.00016900001,3.9280317,0.70710605,0.70710605,0.0014070527,89.91938,1,8.457544e-05,8.457544e-05,3.3488515e-10,0,0,0,1,417,18,1
311.70444,0.001802,3.9953792,0.70578963,0.70578963,0.061008468,86.502296,1,0.00089774304,0.00089774304,6.7078254e-06,0,0,0,4,432,18,1
311.72247,0.00015000001,3.9351392,0.70710164,0.70710164,0.0038162456,89.781342,1,7.4791576e-05,7.4791576e-05,2.1785205e-09,0,0,0,1,418,18,1
311.75943,6.7000001e-05,3.9961119,0.70377183,0.70377183,0.097007275,84.433136,1,3.3083827e-05,3.3083827e-05,6.2858004e-07,0,0,0,2,430,18,1
311.79504,6.0999999e-05,4.0019965,0.70610505,0.70610505,0.053209674,86.949867,1,3.0288293e-05,3.0288293e-05,1.7199559e-07,0,0,0,2,431,18,1
311.86374,0.00061799999,4.0214286,0.47647494,0.47647494,0.73887974,42.363926,1,0.00014022752,0.00014022752,0.00033721022,0,0,0,4,433,18,1
311.89435,0.00046899999,4.0264325,0.6535787,0.6535787,0.38166708,67.563019,1,0.00020033469,0.00020033469,6.8317146e-05,0,0,0,4,434,18,1
311.90338,6.5e-05,3.9666531,0.70707989,0.70707989,0.0087241279,89.500137,1,3.2274456e-05,3.2274456e-05,4.9132178e-09,0,0,0,1,419,18,1
312.01956,0.0034109999,4.046906,0.0094300481,0.0094300481,0.99991107,0.7641266,1,3.0329883e-07,3.0329883e-07,0.0034100888,0,0,0,4,435,18,1
312.05206,0.0019650001,4.0468669,0.055327743,0.055327743,0.99693412,4.4877281,1,6.0139387e-06,6.0139387e-06,0.0019525673,0,0,0,3,433,18,1
312.05814,0.00027799999,4.0532179,0.24073879,0.24073879,0.94026041,19.904665,1,1.6094347e-05,1.6094347e-05,0.00024551473,0,0,0,4,436,18,1
312.06763,0.00042200001,4.0470557,0.0017066054,0.0017066054,0.99999708,0.13847642,1,1.2277718e-09,1.2277718e-09,0.0004215498,0,0,0,2,432,18,1
312.06796,0.00099299999,3.9953272,0.70710677,0.70710677,4.3759792e-06,89.999748,1,0.00049673265,0.00049673265,1.902406e-14,0,0,0,1,420,18,1
312.07239,0.0021820001,4.0501928,0.056536108,0.056536108,0.99679852,4.5859494,1,6.9740822e-06,6.9740822e-06,0.0021679536,0,0,0,3,434,18,1
312.16098,0.00028199999,4.0647078,0.69746429,0.69746429,0.1645816,80.527069,1,0.00013693074,0.00013693074,7.6246442e-06,0,0,0,3,435,18,1
312.26648,0.00023400001,4.0819912,0.66752762,0.66752762,0.32986939,70.739151,1,0.0001041284,0.0001041284,2.5428149e-05,0,0,0,3,436,18,1
312.27109,0.00019599999,4.0307083,0.70710677,0.70710677,8.8985911e-07,89.999947,1,9.7772601e-05,9.7772601e-05,1.5484231e-16,0,0,0,1,421,18,1
312.32315,0.00014,4.0892887,0.65405184,0.65405184,0.38004255,67.663681,1,5.9926457e-05,5.9926457e-05,2.0232925e-05,0,0,0,2,434,18,1
312.35779,0.000108,4.0969481,0.70700002,0.70700002,0.017378187,89.00425,1,5.4006276e-05,5.4006276e-05,3.2629796e-08,0,0,0,3,437,18,1
