sam_th,energy,polarization,scan,q,R,R_err
4.148,284.0,100.0,1.0,0.02082085417381829,0.010421777029053853,0.01085915142626372
4.148,284.2,100.0,2.0,0.020835516747180132,0.010845957999225412,0.011362195275539042
4.148,284.6,100.0,3.0,0.020864841893903825,0.011486020453943658,0.011696165670666846
4.2139999999999995,285.0,100.0,4.0,0.02122602507760323,0.03114821763977874,0.031595508661573034
4.2139999999999995,285.5,100.0,5.0,0.02126326371809025,0.029647925093470872,0.029978858289167985
4.2139999999999995,286.0,100.0,6.0,0.021300502358577278,0.02158155432403562,0.022030644598007635
4.2139999999999995,286.5,100.0,7.0,0.021337740999064297,0.009604246063298849,0.010035713377404045
4.2139999999999995,287.0,100.0,8.0,0.021374979639551324,0.01654259837871305,0.01689862432160437
4.2139999999999995,287.7,100.0,9.0,0.021427113736233152,0.01991994294124903,0.02039534730236501
4.2139999999999995,288.6,100.0,10.0,0.0214941432891098,0.04811698775371473,0.04885491455692955
4.334,250.0,100.0,0.0,0.0191485358425306,0.3733829808364608,0.37411126715550985
4.334,284.0,100.0,1.0,0.021752736717114758,0.009873585593002797,0.010287953846612581
4.334,284.2,100.0,2.0,0.021768055545788784,0.011398838885998464,0.011941391746710812
4.334,284.6,100.0,3.0,0.021798693203136835,0.017192471246866126,0.017507020190137373
4.3919999999999995,285.0,100.0,4.0,0.022120894493714554,0.026385291186183574,0.026764186184012797
4.3919999999999995,285.5,100.0,5.0,0.022159703080545632,0.022881236736718946,0.023136639459537218
4.3919999999999995,286.0,100.0,6.0,0.022198511667376714,0.014341926542075962,0.014640367498800485
4.3919999999999995,286.5,100.0,7.0,0.022237320254207788,0.009759771014656197,0.010198225231491314
4.3919999999999995,287.0,100.0,8.0,0.02227612884103887,0.015366229427942003,0.015696937832723634
4.3919999999999995,287.7,100.0,9.0,0.02233046086260238,0.01658307915113128,0.016978846758118463
4.3919999999999995,288.6,100.0,10.0,0.02240031631889832,0.04428892305991282,0.0449681422907323
4.518,284.0,100.0,1.0,0.02267437349485923,0.01594930091704387,0.016618650861402077
4.518,284.2,100.0,2.0,0.022690341363517583,0.021412268589363754,0.02243143270719073
4.518,284.6,100.0,3.0,0.02272227710083429,0.025901564253668963,0.026375452477652408
4.542,250.0,100.0,0.0,0.020065642562337466,0.12088250475037003,0.12111828698721663
4.571999999999999,285.0,100.0,4.0,0.023025601478088176,0.024557400537956423,0.024910046872532128
4.571999999999999,285.5,100.0,5.0,0.023065997270154997,0.019213499991499138,0.01942796305873461
4.571999999999999,286.0,100.0,6.0,0.02310639306222182,0.008763183814149384,0.008945536788401128
4.571999999999999,286.5,100.0,7.0,0.023146788854288638,0.01723193248360097,0.018006070877863187
4.571999999999999,287.0,100.0,8.0,0.023187184646355462,0.0223279722394206,0.022808509648804855
4.571999999999999,287.7,100.0,9.0,0.02324373875524901,0.019188991589166197,0.019646951248679937
4.571999999999999,288.6,100.0,10.0,0.02331645118096929,0.038975169586787685,0.0395728965776198
4.704,284.0,100.0,1.0,0.02360579035869046,0.026335116587892775,0.02744033172644068
4.704,284.2,100.0,2.0,0.02362241415471771,0.03676722036354805,0.03851723725458309
4.704,284.6,100.0,3.0,0.023655661746772205,0.04074310493709989,0.04148853009556222
4.75,250.0,100.0,0.0,0.020982484837972534,0.0033353301046533113,0.05030608040844031
4.75,285.0,100.0,4.0,0.023920032715288687,0.02594283353748894,0.026315374806315944
4.75,285.5,100.0,5.0,0.023961997684964632,0.014395828084693344,0.01455651580154888
4.75,286.0,100.0,6.0,0.02400396265464058,0.012494950712066735,0.012754957973559456
4.75,286.5,100.0,7.0,0.024045927624316524,0.0239415574373086,0.025017123329195246
4.75,287.0,100.0,8.0,0.02408789259399247,0.02580812371312148,0.026363560130597676
4.75,287.7,100.0,9.0,0.024146643551538793,0.018338577273723566,0.018776241158520012
4.75,288.6,100.0,10.0,0.024222180496955494,0.03381702849958947,0.03433564973711696
4.888,284.0,100.0,1.0,0.02452694724963365,0.037863801764620925,0.03945284530553598
4.888,284.2,100.0,2.0,0.02454421974769677,0.047477010326234324,0.8506340081232827
4.888,284.6,100.0,3.0,0.02457876474382302,0.042199408235410796,0.8715237767739191
4.928,285.0,100.0,4.0,0.024814233088519114,0.025008852286486163,0.8704275275132403
4.928,285.5,100.0,5.0,0.024857766830779674,0.01082974123184157,0.36250084736568144
4.928,286.0,100.0,6.0,0.024901300573040235,0.010770211911511582,0.3581699065937809
4.928,286.5,100.0,7.0,0.024944834315300795,0.03182458332998846,0.03325429133636483
4.928,287.0,100.0,8.0,0.024988368057561355,0.02561557741511537,0.9897804021308335
4.928,287.7,100.0,9.0,0.02504931529672614,0.02074605087419537,0.7336857176797126
4.928,288.6,100.0,10.0,0.025127676032795147,0.031475140384252254,1.0548536942148656
4.957999999999999,250.0,100.0,0.0,0.021899050586414014,0.02959150451460485,0.3604543312816103
5.074,284.0,100.0,1.0,0.02545785959207236,0.04624542954526716,0.04818622781937002
5.074,284.2,100.0,2.0,0.025475787662207622,0.05971498413033023,0.06255725041651305
5.074,284.6,100.0,3.0,0.02551164380247815,0.04474461996503672,0.6332407038485505
5.108,285.0,100.0,4.0,0.02571823707821503,0.02355504814994438,0.5385106977941034
5.108,285.5,100.0,5.0,0.025763356792387337,0.007000724559080779,0.15207839396169398
5.108,286.0,100.0,6.0,0.025808476506559645,0.01065189165607023,0.24969587646216052
5.108,286.5,100.0,7.0,0.02585359622073195,0.03663773238430873,0.038283669387856614
5.108,287.0,100.0,8.0,0.02589871593490426,0.02473826665044205,0.649068820638871
5.108,287.7,100.0,9.0,0.02596188353474549,0.020551809374786904,0.48841756915778983
5.108,288.6,100.0,10.0,0.026043099020255644,0.02955051527526361,0.6862323455404002
5.1659999999999995,250.0,100.0,0.0,0.02281532772828446,0.05800741882220379,0.6929298733675433
5.26,284.0,100.0,1.0,0.02638850364596673,0.0520641527240875,0.054249147408819066
5.26,284.2,100.0,2.0,0.026407087099238537,0.06786580815482204,0.07109603087550478
5.26,284.6,100.0,3.0,0.026444254005782153,0.036627017579020274,0.4934402846712053
5.286,285.0,100.0,4.0,0.026611946997817507,0.02052560043836107,0.47984637984148354
5.286,285.5,100.0,5.0,0.026658634624129467,0.004663134503908456,0.11404297147272092
5.286,286.0,100.0,6.0,0.02670532225044143,0.011343382506161811,0.2409204938200298
5.286,286.5,100.0,7.0,0.02675200987675339,0.046883809030447976,0.048990047357128266
5.286,287.0,100.0,8.0,0.026798697503065353,0.025659318187786183,0.7040441389395451
5.286,287.7,100.0,9.0,0.026864060179902095,0.019238668033422945,0.45787119338764365
5.286,288.6,100.0,10.0,0.026948097907263626,0.028923153770631406,0.6723475709300676
5.3759999999999994,250.0,100.0,0.0,0.02374011015522758,0.05845984008846831,0.748104807283211
5.444,284.0,100.0,1.0,0.027308867182306608,0.04393600866347127,0.045779886655815706
5.444,284.2,100.0,2.0,0.027328098778913866,0.06078097952918965,0.0636739842159185
5.444,284.6,100.0,3.0,0.027366561972128386,0.030421227696146278,0.405142003245329
5.4639999999999995,285.0,100.0,4.0,0.0275054000724646,0.01752836695618891,0.41638221713236356
5.4639999999999995,285.5,100.0,5.0,0.027553655160311028,0.004411502218888329,0.11038118099354667
5.4639999999999995,286.0,100.0,6.0,0.02760191024815746,0.010484085374682995,0.21563457183859822
5.4639999999999995,286.5,100.0,7.0,0.02765016533600389,0.03487472939093702,0.03644146411652408
5.4639999999999995,287.0,100.0,8.0,0.027698420423850317,0.021075964856671354,0.5364390262168418
5.4639999999999995,287.7,100.0,9.0,0.027765977546835317,0.017874306390648062,0.4230738865701811
5.4639999999999995,288.6,100.0,10.0,0.027852836704958892,0.021341569744696986,0.5208058627720751
5.584,250.0,100.0,0.0,0.024655770795367873,0.05600090631791543,0.6523236591431907
5.63,284.0,100.0,1.0,0.028238948387012432,0.037091948222661035,0.03864859911338717
5.63,284.2,100.0,2.0,0.02825883497038357,0.04208657592834619,0.6028387067108084
5.63,284.6,100.0,3.0,0.028298608137125845,0.01751570230799821,0.25038875007052747
5.6419999999999995,285.0,100.0,4.0,0.028398587679002378,0.015476929520107777,0.3321752516549375
5.6419999999999995,285.5,100.0,5.0,0.028448409762649753,0.006390407155548623,0.13344280297847852
5.6419999999999995,286.0,100.0,6.0,0.02849823184629713,0.011450556142507302,0.247269529128627
5.6419999999999995,286.5,100.0,7.0,0.028548053929944497,0.03022839462918516,0.6122955488120904
5.6419999999999995,287.0,100.0,8.0,0.028597876013591872,0.012217485938286888,0.3358110686898471
5.6419999999999995,287.7,100.0,9.0,0.02866762693069819,0.014639105666292326,0.3083930752190704
5.6419999999999995,288.6,100.0,10.0,0.028757306681263466,0.022278196745593566,0.465529541403084
5.792,250.0,100.0,0.0,0.025571106498249473,0.06372219991939009,0.06384649055073337
5.813999999999999,284.0,100.0,1.0,0.02915873593871198,0.024965367951370884,0.4246474729513325
5.813999999999999,284.2,100.0,2.0,0.02917927025979558,0.026162517757857356,0.3690610349753474
5.813999999999999,284.6,100.0,3.0,0.029220338901962784,0.008883791126603901,0.11459037484844445
5.821999999999999,285.0,100.0,4.0,0.02930153234304348,0.013004187697498035,0.3091528526356597
5.821999999999999,285.5,100.0,5.0,0.029352938540136538,0.008019570381714676,0.1695066724629794
5.821999999999999,286.0,100.0,6.0,0.0294043447372296,0.013984704325564278,0.3385549429499884
5.821999999999999,286.5,100.0,7.0,0.029455750934322657,0.02128673336352046,0.45846534478067086
5.821999999999999,287.0,100.0,8.0,0.029507157131415718,0.006018440966880961,0.15352905434009798
5.821999999999999,287.7,100.0,9.0,0.029579125807345997,0.011083060799866522,0.2791973366483033
5.821999999999999,288.6,100.0,10.0,0.029671656962113505,0.018864222591735667,0.429870027428101
6.0,250.0,100.0,0.0,0.026486105200705646,0.08746755570706827,0.08763816183389121
6.0,284.0,100.0,1.0,0.030088215508001614,0.016712192702543927,0.27338201599199063
6.0,284.2,100.0,2.0,0.030109404392162177,0.012301265302222543,0.17434015358768404
6.0,284.6,100.0,3.0,0.030151782160483313,0.0015229871096623612,0.02533386894470553
6.0,285.0,100.0,4.0,0.030194159928804438,0.010765750647421302,0.2348857391407551
6.0,285.5,100.0,5.0,0.03024713213920585,0.007742170807659744,0.20151959831879068
6.0,286.0,100.0,6.0,0.030300104349607265,0.012104419905733575,0.278837440605797
6.0,286.5,100.0,7.0,0.03035307656000867,0.00957024120569571,0.2316770204643122
6.0,287.0,100.0,8.0,0.030406048770410084,0.0028638617041619814,0.05970337364768413
6.0,287.7,100.0,9.0,0.03048020986497206,0.007867916160132238,0.208258305171786
6.0,288.6,100.0,10.0,0.030575559843694602,0.016686643608721265,0.4014244093472688
6.1819999999999995,284.0,100.0,1.0,0.03099739940683717,0.007610893809737569,0.2480039360071224
6.1819999999999995,284.2,100.0,2.0,0.031019228561349026,0.0056142606180195846,0.15422214715687893
6.1819999999999995,284.6,100.0,3.0,0.031062886870372744,0.0003865733430083898,0.010270159310874778
6.1819999999999995,285.0,100.0,4.0,0.031106545179396455,0.009162511498576876,0.4120677385264045
